,category,deadline,funded,goal,phase,progress,project,sponsor,sponsor_page,status,supports
704,科技,2015-03-29 00:00:00,14788,10000,项目成功,148,麦克赛尔除霾车载空气净化器,Memoret美肤镜头,https://z.jd.com/funderCenter.action?flag=2&id=6308,已筹到,642
705,科技,2015-05-01 00:00:00,863213,100000,项目成功,863,Overlord3D打印机,上海智位机器人,https://z.jd.com/funderCenter.action?flag=2&id=6504,已筹到,6226
706,科技,2015-04-01 00:00:00,102296,10000,项目成功,1023,美国魔声便携DJ设备,Monster魔声GO-DJ,https://z.jd.com/funderCenter.action?flag=2&id=5385,已筹到,1348
707,科技,2015-04-06 00:00:00,51908,20000,项目成功,260,如意99智能蓝牙一体机,如意99智能蓝牙一体机,https://z.jd.com/funderCenter.action?flag=2&id=5053,已筹到,3115
708,科技,2015-03-30 00:00:00,23977,20000,项目成功,120,承嘉智能机器人,湃讯科技发展有限公司,https://z.jd.com/funderCenter.action?flag=2&id=5225,已筹到,805
709,科技,2015-05-01 00:00:00,15290,10000,项目成功,153,轻松、有趣的智能摇蛋器,奇点创新科技有限公司,https://z.jd.com/funderCenter.action?flag=2&id=6014,已筹到,782
710,科技,2015-04-17 00:00:00,1155327,10000,项目成功,11553,途趣T1 智能后视镜,途趣科技,https://z.jd.com/funderCenter.action?flag=2&id=6152,已筹到,4004
711,科技,2015-04-16 00:00:00,231619,10000,项目成功,2316,攀高智能足底按摩仪,深圳市攀高电子,https://z.jd.com/funderCenter.action?flag=2&id=6148,已筹到,5075
712,科技,2015-04-28 00:00:00,158203,20000,项目成功,791,CEIN悟空指静脉识别鼠标,cein识益生物,https://z.jd.com/funderCenter.action?flag=2&id=6401,已筹到,1604
713,科技,2016-04-10 00:00:00,354115,100000,项目成功,354,烈鹰 智能情趣飞机杯,春水堂-北京,https://z.jd.com/funderCenter.action?flag=2&id=45841,已筹到,5459
714,科技,2016-03-11 00:00:00,1523441,1000000,项目成功,152,360手机周鸿祎王凯签名版,360手机,https://z.jd.com/funderCenter.action?flag=2&id=45661,已筹到,29001
715,科技,2016-03-27 00:00:00,177355,100000,项目成功,177,EVO时尚百变电动滑板车,EVO旗舰店,https://z.jd.com/funderCenter.action?flag=2&id=34374,已筹到,3693
716,科技,2016-04-07 00:00:00,166229,100000,项目成功,166,乐帆折叠VR虚拟现实眼镜,lefant乐帆,https://z.jd.com/funderCenter.action?flag=2&id=43660,已筹到,4943
717,科技,2016-03-23 00:00:00,129790,100000,项目成功,130,芯智能迷你指纹便携固态硬盘,特科芯有限公司,https://z.jd.com/funderCenter.action?flag=2&id=40446,已筹到,7623
718,科技,2015-04-01 00:00:00,391797,50000,项目成功,784,亚迪可双高效空气净化器,亚迪可空气净化器,https://z.jd.com/funderCenter.action?flag=2&id=3785,已筹到,1778
719,科技,2016-03-25 00:00:00,1011586,100000,项目成功,1012,亿连方控 智能安全驾驶助手,亿连手机互联,https://z.jd.com/funderCenter.action?flag=2&id=45183,已筹到,4650
720,科技,2016-05-09 00:00:00,1294988,100000,项目成功,1295,比斯莱春季骑行感恩钜惠,比斯莱自行车,https://z.jd.com/funderCenter.action?flag=2&id=45602,已筹到,11553
721,科技,2016-03-24 00:00:00,103449,100000,项目成功,103,福特电子25°按摩睡眠枕,福特电子,https://z.jd.com/funderCenter.action?flag=2&id=42267,已筹到,4050
722,科技,2015-07-18 00:00:00,125645,100000,项目成功,126,特洁恩净水器家用饮水机,金超润森,https://z.jd.com/funderCenter.action?flag=2&id=14312,已筹到,1655
723,科技,2015-07-13 00:00:00,1046895,1000000,项目成功,105,现代氧吧智能云音响D10,现代氧吧智能云音响,https://z.jd.com/funderCenter.action?flag=2&id=14360,已筹到,2408
724,科技,2015-07-18 00:00:00,107840,100000,项目成功,108,大谷 捕食者无人机,大谷科技,https://z.jd.com/funderCenter.action?flag=2&id=11389,已筹到,1861
725,其他,2016-03-25 00:00:00,123388,50000,项目成功,247,荷茶纯银茶器,吾逸物,https://z.jd.com/funderCenter.action?flag=2&id=41929,已筹到,459
726,其他,2016-04-07 00:00:00,104923,100000,项目成功,105,萨奇“黄金甲”超滤净水器,德国萨奇净水器,https://z.jd.com/funderCenter.action?flag=2&id=45450,已筹到,626
727,科技,2015-07-20 00:00:00,1216111,200000,项目成功,608,蜂镜K1沉浸式虚拟现实头盔,维拓科技,https://z.jd.com/funderCenter.action?flag=2&id=14079,已筹到,3547
728,科技,2015-07-23 00:00:00,32029,10000,项目成功,320,威耐尔智能充电魔盒,威耐尔,https://z.jd.com/funderCenter.action?flag=2&id=12212,已筹到,1097
729,科技,2015-07-23 00:00:00,42642,10000,项目成功,426,街飞无链前后轮双转向自行车,街飞科技,https://z.jd.com/funderCenter.action?flag=2&id=14165,已筹到,2042
730,科技,2015-07-08 00:00:00,157561,10000,项目成功,1576,云智能摇摆哑铃,shakeweight,https://z.jd.com/funderCenter.action?flag=2&id=14076,已筹到,1441
731,科技,2015-07-08 00:00:00,2617761,100000,项目成功,2618,海尔小帅UFO 投影仪,小帅影院,https://z.jd.com/funderCenter.action?flag=2&id=13098,已筹到,10655
732,科技,2015-07-08 00:00:00,1118237,200000,项目成功,559,DëePoon虚拟现实头盔,乐相科技DeePoon,https://z.jd.com/funderCenter.action?flag=2&id=13645,已筹到,3317
733,科技,2015-07-08 00:00:00,1026829,100000,项目成功,1027,糖果云联合抗糖计划,tangguoyunkeji,https://z.jd.com/funderCenter.action?flag=2&id=14294,已筹到,1777
734,科技,2015-07-08 00:00:00,64143,50000,项目成功,128,欧克勒亚OBD车载诊断系统,欧克勒亚科技,https://z.jd.com/funderCenter.action?flag=2&id=7698,已筹到,1371
735,科技,2015-10-15 00:00:00,947241,100000,项目成功,947,九悦电动滑板车10寸轮胎版,智趣小轮车,https://z.jd.com/funderCenter.action?flag=2&id=22605,已筹到,20312
736,科技,2015-10-30 00:00:00,816497,500000,项目成功,163,pudding布丁机器人,roobo智能管家,https://z.jd.com/funderCenter.action?flag=2&id=24370,已筹到,3622
737,科技,2015-10-15 00:00:00,155593,100000,项目成功,156,狄龙男士健康智能皮带,广州峰莱贸易有限公司,https://z.jd.com/funderCenter.action?flag=2&id=24023,已筹到,1700
738,科技,2015-10-12 00:00:00,82616,66666,项目成功,124,emie电波 便携蓝牙音箱,深圳市亿觅科技,https://z.jd.com/funderCenter.action?flag=2&id=23887,已筹到,635
739,科技,2015-10-29 00:00:00,20009,10000,项目成功,200,小黄鹂 您的私人保镖,小黄鹂-您的私人保镖,https://z.jd.com/funderCenter.action?flag=2&id=23881,已筹到,394
740,科技,2015-10-14 00:00:00,122236,50000,项目成功,244,亲净空气质量智能解决专家,博弘创新INNOLIFE亲净,https://z.jd.com/funderCenter.action?flag=2&id=23967,已筹到,6028
741,科技,2015-10-30 00:00:00,113353,100000,项目成功,113,魔镜.智能血糖仪,康之元健康,https://z.jd.com/funderCenter.action?flag=2&id=24065,已筹到,702
742,科技,2015-10-29 00:00:00,30716,20000,项目成功,154,恒太云智能触摸开关,广东恒太科技,https://z.jd.com/funderCenter.action?flag=2&id=19880,已筹到,427
743,科技,2015-10-15 00:00:00,614342,500000,项目成功,123,必虎智能路由  信号实力派,指尖上的时光KK123,https://z.jd.com/funderCenter.action?flag=2&id=24136,已筹到,2467
744,科技,2015-10-29 00:00:00,278295,100000,项目成功,278,旗子家庭电话Moretel,旗子家庭电话,https://z.jd.com/funderCenter.action?flag=2&id=23420,已筹到,3685
745,科技,2015-04-03 00:00:00,320813,20000,项目成功,1604,魔力云盾-隐私保护神器,魔力信息,https://z.jd.com/funderCenter.action?flag=2&id=5570,已筹到,938
746,科技,2015-03-20 00:00:00,496827,30000,项目成功,1656,唛呗高清投影仪,大雄SkaTer,https://z.jd.com/funderCenter.action?flag=2&id=5356,已筹到,2702
747,科技,2015-03-30 00:00:00,28269,10000,项目成功,283,车果果迷你盒子,车果果,https://z.jd.com/funderCenter.action?flag=2&id=5027,已筹到,1507
748,科技,2015-04-04 00:00:00,50454,10000,项目成功,505,RUN-记录心电图的心率带,熙健移动健康,https://z.jd.com/funderCenter.action?flag=2&id=5714,已筹到,855
749,科技,2015-04-05 00:00:00,21610,5000,项目成功,432,屁颠虫汽车K歌麦克风,发现更好的美丽,https://z.jd.com/funderCenter.action?flag=2&id=5392,已筹到,490
750,科技,2015-03-19 00:00:00,104157,10000,项目成功,1042,YBPOO防近视智能笔,ybpoo,https://z.jd.com/funderCenter.action?flag=2&id=5409,已筹到,6138
751,科技,2015-03-01 00:00:00,117652,5000,项目成功,2353,Hi基因－个性化健康管理,Hi基因,https://z.jd.com/funderCenter.action?flag=2&id=5590,已筹到,509
752,科技,2015-03-19 00:00:00,1092239,10000,项目成功,10922,AmazingBOX・微服,大连华信AmazingBOX,https://z.jd.com/funderCenter.action?flag=2&id=5482,已筹到,5099
753,科技,2015-03-11 00:00:00,1346242,50000,项目成功,2692,乐凡S10平板超级笔记本,乐凡科技,https://z.jd.com/funderCenter.action?flag=2&id=5628,已筹到,10409
754,科技,2015-03-14 00:00:00,92987,10000,项目成功,930,凌途多功能后视镜,杰美瑞斯,https://z.jd.com/funderCenter.action?flag=2&id=5619,已筹到,3200
755,科技,2015-04-04 00:00:00,15622,10000,项目成功,156,NEEMMO舒适儿童体温计,慧米电子科技,https://z.jd.com/funderCenter.action?flag=2&id=5500,已筹到,581
756,科技,2015-04-04 00:00:00,220949,10000,项目成功,2209,鑫管家-智能空气监测器,鑫管家iLightAir,https://z.jd.com/funderCenter.action?flag=2&id=1079,已筹到,1356
757,科技,2015-12-20 00:00:00,104922,100000,项目成功,105,光行者 爱心手机“面膜”,光行者数码动力科技,https://z.jd.com/funderCenter.action?flag=2&id=29759,已筹到,895
758,科技,2015-12-25 00:00:00,540004,20000,项目成功,2700,舒宁APP智能声波电动牙刷,舒宁旗舰店,https://z.jd.com/funderCenter.action?flag=2&id=29738,已筹到,6856
759,科技,2015-12-20 00:00:00,125789,100000,项目成功,126,乐鱼智能体温计 健康更快乐,乐鱼智能体温计,https://z.jd.com/funderCenter.action?flag=2&id=28819,已筹到,983
760,科技,2015-12-25 00:00:00,15652,10000,项目成功,157,安司密盾 隐私保护神器,akeychat,https://z.jd.com/funderCenter.action?flag=2&id=29127,已筹到,1775
761,科技,2015-12-01 00:00:00,101427,100000,项目成功,101,腾讯小小Q智能机器人,巅峰科技股份,https://z.jd.com/funderCenter.action?flag=2&id=29715,已筹到,397
762,科技,2015-12-25 00:00:00,1094158,100000,项目成功,1094,茶蜜，智能便携功夫茶杯,梅歌金牌美女小主持,https://z.jd.com/funderCenter.action?flag=2&id=28488,已筹到,4494
763,科技,2015-12-10 00:00:00,51836,50000,项目成功,104,随身玩车必备神器,车涯互动,https://z.jd.com/funderCenter.action?flag=2&id=29756,已筹到,184
764,科技,2015-12-10 00:00:00,203069,100000,项目成功,203,思维翼ES6智能越野平衡车,ESWING思维翼,https://z.jd.com/funderCenter.action?flag=2&id=29733,已筹到,2678
765,科技,2015-12-22 00:00:00,109065,50000,项目成功,218,森乐直饮机 享安全健康水,森乐净化,https://z.jd.com/funderCenter.action?flag=2&id=24725,已筹到,195
766,科技,2015-11-30 00:00:00,666154,500000,项目成功,133,维融智能联网点验钞机,维融科技,https://z.jd.com/funderCenter.action?flag=2&id=29560,已筹到,598
767,科技,2015-05-17 00:00:00,170723,10000,项目成功,1707,马蹄铁智能骑行系统,马蹄铁智能骑行,https://z.jd.com/funderCenter.action?flag=2&id=8430,已筹到,2518
768,科技,2015-05-11 00:00:00,106655,20000,项目成功,533,美的云智能空气净化器,天空星星在闪烁,https://z.jd.com/funderCenter.action?flag=2&id=7748,已筹到,1474
769,科技,2015-05-02 00:00:00,195182,10000,项目成功,1952,安尼泰科运动摄影行车记录仪,安尼泰科,https://z.jd.com/funderCenter.action?flag=2&id=8586,已筹到,2299
770,科技,2015-05-01 00:00:00,79714,30000,项目成功,266,凯姆斯基智能无线相机遥拍器,cammsg,https://z.jd.com/funderCenter.action?flag=2&id=6418,已筹到,1265
771,科技,2015-04-30 00:00:00,129094,50000,项目成功,258,小漫WiFi出境无线路由器,小漫WiFi,https://z.jd.com/funderCenter.action?flag=2&id=8249,已筹到,1511
772,科技,2015-06-01 00:00:00,5005388,200000,项目成功,2503,红表云健康腕表,HWATCH红表,https://z.jd.com/funderCenter.action?flag=2&id=8444,已筹到,4806
773,科技,2015-04-30 00:00:00,129670,10000,项目成功,1297,摩插电脑 口袋里的电脑,三角形科技,https://z.jd.com/funderCenter.action?flag=2&id=8247,已筹到,2196
774,科技,2015-05-10 00:00:00,610049,100000,项目成功,610,巴巴高精准智能定位童鞋,巴巴童鞋,https://z.jd.com/funderCenter.action?flag=2&id=7274,已筹到,1112
775,科技,2015-05-06 00:00:00,211744,10000,项目成功,2117,纽曼智能摇一摇蓝牙音响,纽曼智能生活,https://z.jd.com/funderCenter.action?flag=2&id=7734,已筹到,1961
776,科技,2015-05-01 00:00:00,118715,50000,项目成功,237,笑脸世界智能空气净化消毒机,笑脸世界,https://z.jd.com/funderCenter.action?flag=2&id=7746,已筹到,983
777,科技,2015-04-26 00:00:00,155633,10000,项目成功,1556,肌肤管家智能皮肤测试仪,哒一哒哒,https://z.jd.com/funderCenter.action?flag=2&id=7661,已筹到,1046
778,科技,2015-12-12 00:00:00,427470,100000,项目成功,427,一骑“蛮酷”都市电动车,Shadow莊,https://z.jd.com/funderCenter.action?flag=2&id=29991,已筹到,18918
779,科技,2015-03-29 00:00:00,140104,20000,项目成功,701,QNAP智能宝盒NAS存储,威连通上海,https://z.jd.com/funderCenter.action?flag=2&id=6723,已筹到,1790
780,科技,2015-04-13 00:00:00,39265,30000,项目成功,131,U-air智能空气魔盒,杭州空灵智能科技,https://z.jd.com/funderCenter.action?flag=2&id=4272,已筹到,576
781,科技,2015-04-23 00:00:00,44900,20000,项目成功,225,iSuper智能安防套装,云控智能,https://z.jd.com/funderCenter.action?flag=2&id=6503,已筹到,938
782,科技,2015-04-20 00:00:00,87941,10000,项目成功,879,星空儿童卫士智能手表,童伴教育,https://z.jd.com/funderCenter.action?flag=2&id=6688,已筹到,1420
783,科技,2015-04-19 00:00:00,177908,10000,项目成功,1779,哈特便携式太阳能充电套装,哈特能量,https://z.jd.com/funderCenter.action?flag=2&id=3623,已筹到,3286
784,科技,2015-04-08 00:00:00,133441,10000,项目成功,1334,R2无线子母智能云插座,珠海睿马信息科技,https://z.jd.com/funderCenter.action?flag=2&id=5228,已筹到,979
785,科技,2015-04-08 00:00:00,3351495,500000,项目成功,670,腾讯雷霆手机,腾讯雷霆战机,https://z.jd.com/funderCenter.action?flag=2&id=6744,已筹到,10724
786,科技,2016-01-14 00:00:00,103287,100000,项目成功,103,音乐猫新型娱乐吉他,音乐猫乐器,https://z.jd.com/funderCenter.action?flag=2&id=27080,已筹到,468
787,科技,2015-12-11 00:00:00,119327,100000,项目成功,119,亦青藤T4手表，懂你的表！,亦青藤,https://z.jd.com/funderCenter.action?flag=2&id=29943,已筹到,1193
788,科技,2015-04-05 00:00:00,1011108,10000,项目成功,10111,爱路由智能路由器,深圳触云科技有限公司,https://z.jd.com/funderCenter.action?flag=2&id=6837,已筹到,8049
789,科技,2015-04-19 00:00:00,48636,10000,项目成功,486,二代水发电时钟,博高BigToys,https://z.jd.com/funderCenter.action?flag=2&id=6081,已筹到,1558
790,科技,2015-04-25 00:00:00,38734,20000,项目成功,194,宜岚科学订制空气净化器,宜岚净化,https://z.jd.com/funderCenter.action?flag=2&id=6649,已筹到,1486
791,科技,2015-04-13 00:00:00,54815,10000,项目成功,548,面具熊多功能蓝牙早教故事机,尚酷动漫,https://z.jd.com/funderCenter.action?flag=2&id=3078,已筹到,886
792,科技,2015-12-10 00:00:00,1318654,100000,项目成功,1319,爱耳目智能家庭网络摄像机,爱耳目官方旗舰店1,https://z.jd.com/funderCenter.action?flag=2&id=28267,已筹到,3684
793,科技,2015-12-31 00:00:00,520283,500000,项目成功,104,基于手机的车载HUD,中航联创,https://z.jd.com/funderCenter.action?flag=2&id=29057,已筹到,3037
794,科技,2015-04-23 00:00:00,32427,10000,项目成功,324,车护通-智能远程全景看护仪,车护通,https://z.jd.com/funderCenter.action?flag=2&id=6757,已筹到,1007
795,科技,2015-12-11 00:00:00,360060,300000,项目成功,120,FASTEAM智能服装,Fasteam智能服装,https://z.jd.com/funderCenter.action?flag=2&id=26919,已筹到,1309
796,科技,2015-12-26 00:00:00,2145350,20000,项目成功,10727,Aladdin3D打印机,深圳长朗三维,https://z.jd.com/funderCenter.action?flag=2&id=29982,已筹到,70039
797,科技,2015-12-26 00:00:00,510677,500000,项目成功,102,巧客食品3D打印机,i3DCloud,https://z.jd.com/funderCenter.action?flag=2&id=29941,已筹到,785
798,科技,2015-12-31 00:00:00,1162127,200000,项目成功,581,Coolhear 3D耳机,东方酷音,https://z.jd.com/funderCenter.action?flag=2&id=27775,已筹到,2601
799,科技,2015-12-12 00:00:00,341394,100000,项目成功,341,米粒露营者2.0拍照音响,米粒数码科技,https://z.jd.com/funderCenter.action?flag=2&id=29977,已筹到,12204
800,科技,2016-06-30 00:00:00,15290390,500000,项目成功,3058,亿健高端智能跑步机8008,亿健正合专卖店,https://z.jd.com/funderCenter.action?flag=2&id=61006,已筹到,1188
801,科技,2015-03-30 00:00:00,162696,30000,项目成功,542,MINI智能微型投影仪,创意家科技,https://z.jd.com/funderCenter.action?flag=2&id=6223,已筹到,6110
802,科技,2015-03-30 00:00:00,313873,10000,项目成功,3139,糖护士手机血糖仪2代—杏,糖护科技,https://z.jd.com/funderCenter.action?flag=2&id=6218,已筹到,2366
803,科技,2015-03-13 00:00:00,108230,10000,项目成功,1082,TG智能平衡车,巅峰科技股份,https://z.jd.com/funderCenter.action?flag=2&id=5864,已筹到,2070
804,科技,2015-04-02 00:00:00,129705,10000,项目成功,1297,速威尔智能平衡车,速威尔平衡车,https://z.jd.com/funderCenter.action?flag=2&id=4783,已筹到,2121
805,科技,2015-04-14 00:00:00,1046758,50000,项目成功,2094,爱尼克斯净水器-为健康而生,极简科技有限公司,https://z.jd.com/funderCenter.action?flag=2&id=6187,已筹到,2650
